household_id,household_size,children_count,income_annual_usd,rent_to_income_ratio,credit_score,prior_evictions_count,late_payment_count_last_year,monthly_rent,unit_bedrooms,unit_bathrooms,unit_sqft,building_age_years,utility_cost_monthly,school_quality_index,walkability_score,distance_to_cbd_km,lease_type,landlord_type,voucher_assistance,internet_access_type,heating_type,region,evicted_next_12m,moved_within_12m
1073,4.034481268473161,2.190888224790448,60076.36201021741,0.39100944545805805,662.1244536365961,0.06832525135440164,0.41905976513645693,1393.5827110395828,2.085569326888989,1.833912778191649,834.1109134698927,60.15324861618635,214.17496575667124,30.80959809506319,56.53826051387216,15.257127834174934,6-month,private,no,dsl,other,south,no,no
1074,2.496526940718698,0.6268921815584421,43974.22129223756,0.22538469470324093,649.9414584109691,0.22520797032131706,0.2664484523240126,1025.3293324561548,1.479291171677535,1.7176535160671822,719.1949538606599,32.56980147153109,159.88272050124613,39.51281265564795,21.75947598002041,10.982682995526558,other,public_housing,no,fiber,heat_pump,north,no,yes
1075,4.4505072872062845,2.067211482642564,74156.65055243859,0.515342863773714,702.1222117544727,0.3282994227784991,1.1377184656482249,1419.3775511276867,3.1464526610167294,1.9178016440022125,831.6108391422872,72.1388687571609,270.9224537226219,85.72271518856671,80.97493223468918,18.79972270060534,other,public_housing,no,mobile,heat_pump,west,no,no
1076,2.1187360391506216,2.183810565987378,67398.01198504376,0.3381832682152227,668.2420453039058,0.07243275230543901,0.37545078960255435,1197.2233551070103,2.0058834729370685,1.7649284954828726,828.2423617492885,65.77862785767239,229.0957051892329,63.4908521610236,49.0271731136587,18.832362337452118,6-month,private,no,dsl,other,south,no,no
1077,3.7274745571609014,1.273427292852968,57026.68390371041,0.29089992278752586,695.8019950859267,0.07155663439221638,0.26751408249450326,970.511755775566,1.5784941625261943,1.9077470255962208,872.071678812248,47.463184200194796,203.3781342862943,61.6450848421764,37.05160270412643,19.84434790730137,12-month,nonprofit,no,dsl,oil,south,no,yes
1078,4.4603295240215655,2.4319006388348785,91823.7758177986,0.5576817716859214,706.6729904935195,0.4204542740079093,1.0259735778377508,1568.7736022433382,2.6081344505710966,2.6491483092406467,1172.4072213064817,72.94227015294658,294.364206706767,77.9569656716462,79.11615043567859,26.371084992912262,12-month,corporate,no,dsl,gas,north,no,no
1079,3.931574516445033,2.1259281142037705,80656.72573810321,0.37777689815297094,648.358619888526,0.1318628847843596,0.8803915661100545,1239.0345319840237,2.608429246311304,1.8710208728790938,860.5590214907138,31.85219555639656,193.94728687577492,36.94137637275243,53.98502125949211,11.659594046114627,12-month,nonprofit,no,none,other,south,no,no
1080,4.430548704709539,1.6308672196761977,73795.97606391824,0.45622408055682934,718.2806000538255,0.2878793663666268,1.641196726977049,1702.2917063028874,2.5496381602854044,2.137967957311661,1244.4816007148916,52.68959577681139,274.03989288646744,74.28603692973306,64.33937569660603,14.929626963677025,month-to-month,corporate,no,mobile,gas,west,no,no
1081,1.7705606033832721,0.844958555279631,43544.31456229539,0.2564374095579718,629.6380279516113,-0.3195666351172652,-0.34406107133653396,873.3873786388251,1.4088876199236915,1.4952161372426431,579.3306092063015,26.820971808670468,186.03051246151128,36.18472840847288,35.48861332571195,2.7306446181617776,other,public_housing,no,none,heat_pump,west,yes,no
1082,3.988610223486219,1.4984337691273615,62316.91667074941,0.44822044295112784,651.1629479626454,0.11209027543090681,0.15009525181584044,1246.0491899201818,2.152166672529602,1.8203697392515634,815.5890592999909,39.06288377469678,185.61215646565213,43.88667487189182,40.02659444999934,23.965875119018698,month-to-month,corporate,no,dsl,electric,north,yes,yes
1083,3.578214536336211,0.6401259527217374,63861.93187831071,0.43509226366061793,674.3971570212183,0.023119713312359444,0.306573678348514,1047.934043853759,1.3413843481785896,1.3336272868458479,951.592114301396,27.622967036909284,206.42151250149433,23.356807334026758,41.182747705886186,15.746580391363729,month-to-month,corporate,no,mobile,electric,east,yes,yes
1084,3.198341872895879,0.7227710932322049,52957.79835226016,0.238436179213372,661.3472643197572,-0.0057743767077450825,0.965395589887972,985.5075943679786,2.3282528586547233,1.750292477439804,728.0751224180664,38.1453452760837,147.0739169787689,38.80932401918358,42.464952839486884,16.53201507764885,other,public_housing,yes,fiber,other,east,no,no
1085,2.699261376012525,1.405478528003581,40729.44767910645,0.4247308940028284,694.8272168648385,0.0388592065768434,0.4970248219045645,1027.2443651473313,1.2889421635591436,1.5169788241762978,823.6800117992789,52.19374171179035,210.08042990530421,61.76144397306001,52.534026168771746,16.30978735883823,6-month,private,no,fiber,heat_pump,south,yes,no
1086,3.283137423352477,2.061981031023083,66088.34277570133,0.45352309612412905,655.8103248217045,0.19492666121592475,0.9884739875010115,1229.647154424822,2.76946350917283,1.6532107537730563,776.2111705936079,64.87960094988398,189.7272043986133,72.47055251842723,56.630543788194096,17.259912215053426,month-to-month,corporate,no,mobile,heat_pump,north,no,no
1087,2.724198067445343,0.8201074010798856,50428.32569201759,0.1558617606494564,606.2289459908301,-0.19609862836892478,-0.28651433728503817,855.7620503875264,1.9573162423842667,1.1465375173974066,644.2306134682171,23.964930158199447,171.50071176741437,40.43541515442717,40.42622145885791,4.846304434503791,other,public_housing,no,none,electric,east,no,no
1088,3.4031932037198,0.7637057710158499,55259.07121332716,0.3037206563712258,660.5193969842248,0.061125087774482265,0.2265793485117063,1275.120773684507,1.9897485641254378,1.7775327206693448,976.2879101422612,32.051105062264014,184.79290840216777,53.79246393266739,68.48362246760377,16.47286972676969,month-to-month,corporate,no,mobile,gas,south,no,no
1089,3.2808577643772794,2.423383126076065,80984.3867190871,0.48078545382790855,692.5486065177007,0.21073156033977164,0.9492074361028324,1134.1450601843947,2.118318062679782,1.9181243369982808,1084.808899146583,51.20399118482493,198.88507384581155,49.32161410681356,64.43024573458392,21.44799985484552,12-month,public_housing,no,dsl,heat_pump,east,yes,no
1090,2.904619549012032,2.1417180681414516,85188.68366670767,0.3671987163903413,680.4339260963255,0.1822968133796912,0.38930755207357204,1217.9477857597183,2.211005241358427,1.7693161848241614,875.6830982137774,72.68796032451692,204.29003906541402,45.822646585441724,36.70702697328542,17.00635776936702,6-month,private,no,none,electric,west,no,yes
1091,3.8394556713979324,1.314513801371491,64748.91290364836,0.4703817503964616,677.6344452746213,0.10881839949311671,0.8423954910631959,1409.4594522270515,1.7115515359539208,2.152161233438735,847.6290505746135,53.55795625018393,210.06463798695935,64.64091901968449,70.92014196091185,18.328347322984115,other,public_housing,no,none,oil,south,yes,no
1092,1.6903779661979748,0.706073340294902,57033.44730759988,0.29601792263231735,654.5839683456259,0.19600407123146404,0.15254313088539784,730.8912269928942,1.6574570712135173,1.325405507806877,705.9200872775579,34.5482813845175,126.48927082155826,28.24948035686967,35.3999379619571,13.303573343462478,12-month,nonprofit,no,fiber,electric,east,yes,no
1093,4.369136979750332,2.8294238528991422,92679.80163953926,0.5040939393266728,718.821043106881,0.7435618405503815,0.8862413687454802,1062.952592224547,2.2608448734771542,1.942921860993551,1085.6881713353052,78.71082225476664,268.7184408061989,82.6720498614588,81.3908312088926,24.750854657914307,month-to-month,corporate,yes,mobile,oil,south,no,no
1094,3.034219335715744,0.9238040676854011,43867.44970167178,0.3442387221237701,664.6561144788201,0.4968763252286584,0.24207010537667678,1152.9154534668776,1.6835432637636345,1.7306004204583885,910.6969873193325,76.67453603498362,169.79137914948134,59.26474765666865,51.291217501465105,18.31710436714637,6-month,public_housing,no,mobile,gas,north,no,no
1095,2.375750360023939,2.26024171105787,78099.34501712317,0.4200442441145093,681.3064907835022,0.1359397218761627,0.34442856833572966,1192.9579534147974,2.051140255281356,1.8831458165728954,951.6609404774432,64.22432363907929,182.65187376061348,41.097018666493454,35.27693967983284,11.033184908155203,12-month,corporate,no,dsl,gas,east,no,yes
1096,4.675145828929589,2.507010951728642,86110.21934588703,0.4053886875115155,721.5002463623753,0.36520897427961635,1.061676316056945,1467.217548512284,2.846619985426726,2.397273683438188,1273.1003696039484,62.4553879855346,226.68805866286414,62.03187441613054,78.27917602920326,22.284551445379485,6-month,private,no,cable,oil,west,no,no
1097,2.9562902731272533,1.0431670705593563,76290.51416716739,0.3480081358082296,675.1110432625468,0.47872148852296315,0.48547847352884577,1428.651207315749,2.240814950620755,1.916457894907043,976.6556909340861,50.50831469182174,166.1955095354973,45.469126732774164,44.475775103179814,16.53099352980412,6-month,private,no,cable,other,north,no,yes
1098,3.39120412977228,2.148852262406672,69350.95976521954,0.3973944686068437,703.0057649729025,0.26183845597181515,0.894899317348012,1664.2321175945904,2.4412214581960794,1.9446018488028407,1117.2380457401841,79.01773754531507,214.07462995038702,65.52226225954195,83.87876319050011,17.117624181436508,6-month,private,no,mobile,oil,east,no,no
1099,3.827797716183963,1.6078577074140212,63383.18499988305,0.4835509985594342,699.5036443713368,0.24780419089338668,1.062437359429988,1315.943389236577,2.400128010827445,2.2850941852368845,1156.964318987773,83.46347303595502,178.1610231152602,53.874658858943235,49.495491228807786,24.929573640085138,month-to-month,corporate,no,fiber,electric,north,yes,yes
1100,3.228252852940646,2.5113475186946244,87983.99021830017,0.48908423551842634,717.0220003212528,0.37998879858732026,0.9522587597310975,1447.0443212193193,3.039864638091561,1.9452677401245912,1236.4965862712731,88.55624354714158,290.06112892877616,86.1519645622759,73.52986938331298,21.13597139551735,other,public_housing,no,cable,oil,west,no,no
1101,4.666051395481265,2.3681051225686844,69161.33883250451,0.36163132208343723,691.202691880579,0.28130191255786874,1.2806403636681876,1385.7097679062465,2.239251769255042,2.411583128877214,1112.253697836462,77.51946473031182,242.56853629174952,74.99904692367599,83.72683912154135,19.722768146881478,month-to-month,corporate,no,dsl,heat_pump,north,no,no
1102,1.4996929001271817,1.3983402051563059,57411.447698581745,0.33949018608028503,639.2179019682077,-0.12470366756188082,0.13487663442966785,997.635481586826,1.0356676241966607,1.810348693137514,619.1293989214678,43.445340493880714,178.66482261921826,13.225043463782093,56.308720825635504,8.617788288355982,6-month,private,no,dsl,electric,east,yes,no
1103,3.968994443550581,1.0541414988747815,50532.706608707034,0.32474169499494127,671.0921055299472,0.09442034441433214,0.3271560976104436,1423.476381702635,1.7294842795258716,1.7108197868329633,1007.1563306360179,68.41493915501066,189.236214936722,63.54846778309296,76.00340740054251,18.194135074287015,month-to-month,corporate,no,fiber,other,east,no,no
1104,5.2299228986155,1.921029011248407,73872.10008235477,0.4102889423663406,708.2636015817382,0.8114604476981674,1.356007733750726,1578.4851881596844,3.162798041406806,1.9217596665271879,1361.7347412912347,73.23477676214215,257.57269990590027,89.39293591689105,96.76759861056769,23.51614852495777,6-month,public_housing,no,dsl,electric,south,no,no
1105,2.1991017777585244,0.8712351840855832,52341.212821832625,0.21437685076185714,608.7076448146578,-0.1065398102406812,0.2694768327496722,758.1818239793593,1.7921575622865593,1.1021792067675726,662.0665711461991,48.11747390021104,155.73117162388553,35.73179003999681,22.865958864839516,12.060345779422935,month-to-month,private,no,dsl,gas,north,no,no
1106,1.3880529241428243,0.986070776256857,48743.17103278513,0.209318045602193,615.4442679279873,-0.2198358763932659,0.20714082895686675,860.6556906283121,1.8254784214869813,1.609003315070219,710.3240810773045,22.835788744030005,134.99209574268968,8.061846224960036,36.801840006857674,12.08402552150265,other,private,no,cable,other,south,no,no
1107,4.162310226564289,2.1243757447957172,87193.11238204113,0.44531913286173436,681.5761796209999,0.2601518129611245,1.168272833546135,1504.6093008148232,2.496791624645559,1.9948681957395478,1112.2105842484111,62.16932627902791,232.4566450533058,65.2083295048585,52.81624344124332,19.24349402387756,month-to-month,public_housing,no,cable,electric,south,no,yes
1108,0.8443971778307109,0.20157858631948922,41841.53521522142,0.22623577240271242,624.1133143045961,-0.18015024495200943,0.1911289709169403,979.0114205123592,1.8314003221154553,1.0913563628193041,699.9609781847074,39.22634096253522,174.0936580486459,21.176584750857337,29.0769283254707,5.4284913474264425,6-month,private,yes,cable,heat_pump,south,no,no
1109,2.4573994085486888,1.2996870753227836,60940.21038957707,0.20274668874157772,655.2504552457704,-0.07552209318671942,0.7934962847115523,1150.5468891440908,1.830005132843711,1.8985147180171775,869.884290614758,55.45593572975916,168.5275424293779,38.434566314290464,55.78946428715925,11.190499654924356,6-month,private,no,dsl,gas,north,no,no
1110,2.4817709836138717,1.0062294695035536,53536.92622524758,0.29177278828609904,624.4143222408723,-0.21492857019469952,0.08687020428449344,952.4629367123384,1.247171907680114,1.3075491365357388,594.2343756152361,12.693688520057293,177.64845201882332,33.89396819927694,13.867072984605272,11.058336313390754,other,public_housing,no,dsl,gas,north,no,yes
1111,2.956138505649614,2.675998900644789,82057.96139456746,0.4834865281805161,702.5316357989007,0.24346563991912518,1.5213311082133494,1374.2430138312654,2.828770771860854,2.2486836496419573,1123.0743163734357,69.39979003519244,216.33383208848565,60.84158295686149,62.538040474518645,20.9674549413734,12-month,nonprofit,no,fiber,heat_pump,west,no,no
1112,2.4361526579516597,0.6179670878537434,38747.04996023892,0.2573429895909718,626.7135869618731,-0.29564662736561553,0.05180777418063426,944.4178554427377,1.7398501067860916,1.1202469866215397,783.9024501104457,28.831262468059773,179.9723895679263,36.05329772830416,18.79187565405442,7.139517762358736,6-month,private,no,none,oil,north,no,no
1113,4.137024737951186,1.581609272431023,76359.23043828418,0.33526473202103957,729.1468411322454,0.6384550085304137,0.7314913124706969,1313.1826333680376,2.81743298092095,2.4186359287704895,946.021729682429,79.49369214906005,229.59136188029962,57.74760151948656,68.57847450658075,25.11018116194118,12-month,nonprofit,no,fiber,oil,south,no,no
1114,2.735441750376045,1.280600518898228,75219.57833513233,0.4266560760307772,675.688640489618,0.1527198481028023,0.6156615288737148,1420.3280528065497,1.7962447971880566,2.274312806001209,863.7885842395352,48.06697685451729,226.24279774288507,80.89115999906711,58.80316380355768,15.723114711618335,6-month,private,no,dsl,other,north,no,no
1115,4.284944403773915,2.061132099139979,84930.63305099825,0.5044046948113525,679.4620463174258,0.23042331212441725,0.9634160844909562,1327.634221810249,2.336299271202568,2.0667608265934105,988.5226894814795,71.03753159066954,214.7967455832024,43.248402564388755,68.46894708423574,22.836884978470707,6-month,corporate,no,none,other,east,yes,no
1116,2.0760439370136874,0.16104984114796683,50148.9440640105,0.1270203650505233,629.6329355638264,-0.23417731186330004,-0.4863237441485869,916.3180350265922,1.01430234048116,0.8458458101654416,702.531294325416,19.407056254940574,143.439744964547,27.585983934295598,31.604361916056657,9.5538441378291,12-month,nonprofit,no,fiber,other,west,no,no
